Date,Gold,Silver,Oil,USD
2016-10-20,1271.65,17.43,50.42,98.31
2016-10-21,1266.05,17.2,50.28,98.69
2016-10-24,1265.55,17.3,49.8,98.76
2016-10-25,1269.4,17.39,49.08,98.72
2016-10-26,1270.5,17.53,48.98,98.63
2016-10-27,1266.25,17.35,49.13,98.89
2016-10-28,1273.0,17.39,47.78,98.35
2016-10-31,1272.0,17.61,46.2,98.44
2016-11-01,1288.45,17.65,45.77,97.7
2016-11-02,1303.75,18.17,44.26,97.4
2016-11-03,1301.0,18.23,43.84,97.16
2016-11-04,1302.8,18.03,43.06,97.06
2016-11-07,1283.05,17.93,42.83,97.78
2016-11-08,1282.35,18.01,43.47,97.86
2016-11-09,1281.4,18.41,43.88,98.5
2016-11-10,1267.5,18.35,43.67,98.78
2016-11-11,1236.45,18.3,41.61,99.06
2016-11-14,1213.6,16.99,41.83,100.11
2016-11-15,1226.95,16.75,44.15,100.23
2016-11-16,1229.2,16.86,45.07,100.41
2016-11-17,1226.75,16.72,44.57,100.89
2016-11-18,1211.0,16.38,44.41,101.21
2016-11-21,1214.25,16.53,45.96,101.05
2016-11-22,1212.25,16.64,46.1,101.04
2016-11-23,1185.35,16.55,46.54,101.7
2016-11-24,1186.1,16.16,47.54,101.7
2016-11-25,1187.7,16.19,46.32,101.49
2016-11-28,1187.0,16.64,46.64,101.33
2016-11-29,1186.55,16.5,44.68,100.93
2016-11-30,1178.1,16.54,47.95,101.5
2016-12-01,1161.85,16.32,52.28,101.04
2016-12-02,1173.5,16.43,52.35,100.77
2016-12-05,1162.2,16.6,53.3,100.09
2016-12-06,1172.5,16.68,52.31,100.49
2016-12-07,1177.65,16.57,51.9,100.23
2016-12-08,1171.05,17.02,51.6,101.1
2016-12-09,1163.6,16.82,52.19,101.59
2016-12-12,1156.1,16.69,53.99,101.03
2016-12-13,1158.55,16.94,53.28,101.07
2016-12-14,1162.25,16.85,53.15,101.76
2016-12-15,1126.95,16.62,51.72,103.02
2016-12-16,1131.6,15.91,54.15,102.95
2016-12-19,1136.25,16.01,53.53,103.14
2016-12-20,1125.7,15.83,54.56,103.29
2016-12-21,1133.65,15.97,53.01,103.02
2016-12-22,1131.35,15.78,54.04,103.09
2016-12-23,1131.35,15.69,53.93,103.01
2016-12-26,1131.35,15.69,53.93,103.01
2016-12-27,1131.35,15.69,53.93,103.02
2016-12-28,1134.6,15.81,54.95,103.3
2016-12-29,1145.9,15.99,54.97,102.68
2016-12-30,1145.9,16.08,54.96,102.21
2017-01-02,1145.9,16.08,54.96,102.83
2017-01-03,1151.0,15.91,55.05,103.21
2017-01-04,1164.25,16.23,54.57,102.7
2017-01-05,1176.7,16.45,54.99,101.52
2017-01-06,1175.85,16.39,55.9,102.22
2017-01-09,1178.5,16.34,54.39,101.93
2017-01-10,1189.5,16.49,53.2,102.01
2017-01-11,1178.55,16.67,53.61,101.78
2017-01-12,1205.05,16.69,54.51,101.35
2017-01-13,1190.35,16.59,54.37,101.18
2017-01-16,1203.0,16.72,54.3,101.18
2017-01-17,1216.05,16.75,54.68,100.33
2017-01-18,1214.75,17.0,53.77,100.93
2017-01-19,1196.05,16.87,53.18,101.15
2017-01-20,1200.55,16.89,55.04,100.74
2017-01-23,1212.85,17.03,54.8,100.16
2017-01-24,1216.8,17.03,54.7,100.35
2017-01-25,1195.0,16.9,54.34,100.03
2017-01-26,1189.7,16.9,55.89,100.38
2017-01-27,1184.85,16.6,54.8,100.53
2017-01-30,1192.8,17.02,54.77,100.43
2017-01-31,1212.8,17.03,55.25,99.51
2017-02-01,1203.65,17.36,55.79,99.64
2017-02-02,1221.95,17.46,55.94,99.79
2017-02-03,1215.2,17.23,55.92,99.87
2017-02-06,1226.75,17.42,55.02,99.91
2017-02-07,1231.0,17.55,53.79,100.26
2017-02-08,1242.1,17.56,54.42,100.28
2017-02-09,1236.8,17.62,53.98,100.65
2017-02-10,1228.3,17.45,55.2,100.8
2017-02-13,1222.25,17.79,54.15,100.96
2017-02-14,1230.75,17.72,54.96,101.25
2017-02-15,1224.4,17.78,54.57,101.18
2017-02-16,1240.55,17.85,54.16,100.44
2017-02-17,1241.95,17.92,54.48,100.95
2017-02-20,1237.3,17.84,55.25,100.95
2017-02-21,1233.2,17.86,56.34,101.37
2017-02-22,1236.65,17.86,54.9,101.22
2017-02-23,1247.9,17.86,55.82,101.05
2017-02-24,1253.65,18.06,54.69,101.09
2017-02-27,1257.2,18.25,54.65,101.13
2017-02-28,1255.6,18.17,53.36,101.12
2017-03-01,1240.4,18.15,55.72,101.78
2017-03-02,1238.1,18.25,54.16,102.2
2017-03-03,1226.5,17.62,54.12,101.54
2017-03-06,1230.95,17.72,54.73,101.64
2017-03-07,1216.65,17.61,54.61,101.81
2017-03-08,1209.2,17.34,53.3,102.07
2017-03-09,1206.55,17.06,50.65,101.85
2017-03-10,1202.65,16.76,50.63,101.25
2017-03-13,1204.2,16.92,50.1,101.31
2017-03-14,1204.6,16.81,49.6,101.7
2017-03-15,1198.8,16.79,50.63,100.74
2017-03-16,1229.35,17.28,50.56,100.36
2017-03-17,1229.6,17.16,50.58,100.3
2017-03-20,1232.4,17.3,50.67,100.41
2017-03-21,1241.6,17.23,50.14,99.81
2017-03-22,1249.05,17.4,49.56,99.68
2017-03-23,1247.5,17.4,50.17,99.76
2017-03-24,1247.5,17.43,49.97,99.63
2017-03-27,1257.55,17.73,50.12,99.17
2017-03-28,1257.25,17.9,50.72,99.71
2017-03-29,1251.1,17.95,51.36,100.0
2017-03-30,1248.8,18.02,52.25,100.41
2017-03-31,1244.85,17.96,52.2,100.35
2017-04-03,1247.25,18.07,52.04,100.54
2017-04-04,1257.65,18.17,53.08,100.54
2017-04-05,1245.8,18.13,53.41,100.56
2017-04-06,1252.5,18.12,53.62,100.67
2017-04-07,1266.45,18.24,54.24,101.18
2017-04-10,1250.05,17.82,54.79,101.02
2017-04-11,1252.9,17.81,54.73,100.71
2017-04-12,1274.3,18.2,54.75,100.78
2017-04-13,1284.15,18.37,55.05,100.56
2017-04-14,1284.15,18.4,55.05,100.56
2017-04-17,1284.15,18.45,54.79,100.29
2017-04-18,1278.95,18.25,52.6,99.5
2017-04-19,1279.05,18.09,52.43,99.74
2017-04-20,1282.1,18.03,50.66,99.78
2017-04-21,1281.85,17.85,49.93,99.98
2017-04-24,1269.4,17.71,49.45,99.09
2017-04-25,1267.8,17.76,49.37,98.78
2017-04-26,1261.85,17.46,49.99,99.05
2017-04-27,1262.8,17.32,49.46,99.08
2017-04-28,1266.45,17.19,49.46,99.05
2017-05-01,1266.45,17.01,50.41,99.08
2017-05-02,1255.45,16.81,49.31,98.98
2017-05-03,1250.3,16.72,48.82,99.21
2017-05-04,1228.45,16.38,47.53,98.8
2017-05-05,1228.05,16.25,47.45,98.65
2017-05-08,1229.8,16.25,46.61,99.06
2017-05-09,1220.4,16.14,47.06,99.66
2017-05-10,1222.95,16.04,48.09,99.67
2017-05-11,1223.15,16.11,49.18,99.62
2017-05-12,1231.25,16.25,49.08,99.25
2017-05-15,1233.3,16.4,51.29,98.91
2017-05-16,1234.2,16.57,51.21,98.11
2017-05-17,1257.4,16.75,51.76,97.58
2017-05-18,1255.9,16.72,51.71,97.88
2017-05-19,1252.0,16.53,52.78,97.14
2017-05-22,1258.85,16.77,53.35,96.98
2017-05-23,1260.2,17.01,53.19,97.35
2017-05-24,1252.55,16.88,53.29,97.24
2017-05-25,1256.95,17.07,52.25,97.25
2017-05-26,1265.05,17.05,50.84,97.44
2017-05-29,1265.05,17.19,52.25,97.44
2017-05-30,1262.7,17.27,50.65,97.28
2017-05-31,1266.2,17.16,49.4,96.92
2017-06-01,1264.85,17.18,50.41,97.2
2017-06-02,1274.95,17.06,48.46,96.72
2017-06-05,1279.95,17.41,48.25,96.8
2017-06-06,1293.5,17.46,48.11,96.64
2017-06-07,1291.0,17.55,47.08,96.75
2017-06-08,1273.1,17.47,46.3,96.92
2017-06-09,1266.55,17.23,46.64,97.27
2017-06-12,1266.4,17.04,47.18,97.14
2017-06-13,1262.0,16.77,46.95,96.97
2017-06-14,1275.5,16.76,45.47,96.94
2017-06-15,1254.55,16.83,45.61,97.43
2017-06-16,1255.4,16.63,45.7,97.16
2017-06-19,1248.15,16.52,45.93,97.55
2017-06-20,1242.2,16.43,43.98,97.76
2017-06-21,1242.5,16.36,44.62,97.56
2017-06-22,1250.8,16.45,44.46,97.59
2017-06-23,1255.7,16.51,44.14,97.26
2017-06-26,1245.25,16.52,44.09,97.43
2017-06-27,1249.55,16.46,46.17,96.39
2017-06-28,1248.0,16.64,46.45,96.01
2017-06-29,1243.5,16.71,47.02,95.63
2017-06-30,1242.25,16.52,47.08,95.63
2017-07-03,1229.25,16.47,49.13,96.22
2017-07-04,1223.75,16.0,49.15,96.22
2017-07-05,1220.3,16.02,47.58,96.29
2017-07-06,1224.9,15.91,48.53,95.8
2017-07-07,1215.65,15.75,46.47,96.01
2017-07-10,1211.9,15.3,46.57,96.02
2017-07-11,1211.05,15.45,46.68,95.67
2017-07-12,1218.8,15.74,46.73,95.76
2017-07-13,1218.9,15.8,47.65,95.73
2017-07-14,1230.3,15.53,47.89,95.15
2017-07-17,1234.1,15.9,47.66,95.13
2017-07-18,1240.75,16.03,47.92,94.6
2017-07-19,1242.15,16.11,48.34,94.78
2017-07-20,1238.7,16.1,48.54,94.31
2017-07-21,1248.55,16.2,47.47,93.86
2017-07-24,1255.55,16.33,47.81,93.98
2017-07-25,1254.4,16.34,49.19,94.05
2017-07-26,1248.1,16.27,50.08,93.67
2017-07-27,1261.1,16.57,50.67,93.86
2017-07-28,1264.9,16.42,52.0,93.26
2017-07-31,1267.55,16.59,51.99,92.86
2017-08-01,1270.95,16.68,50.77,93.04
2017-08-02,1269.6,16.52,52.09,92.84
2017-08-03,1268.1,16.4,52.88,92.84
2017-08-04,1257.7,16.54,52.48,93.54
2017-08-07,1258.0,16.11,51.42,93.43
2017-08-08,1261.8,16.14,52.18,93.65
2017-08-09,1271.05,16.42,52.16,93.55
2017-08-10,1284.4,16.82,52.59,93.4
2017-08-11,1286.1,16.96,51.47,93.07
2017-08-14,1282.3,16.98,51.29,93.41
2017-08-15,1270.3,16.78,49.9,93.85
2017-08-16,1272.75,16.55,50.39,93.54
2017-08-17,1285.15,17.0,50.37,93.62
2017-08-18,1295.8,16.91,50.96,93.43
2017-08-21,1292.9,16.84,51.94,93.09
2017-08-22,1284.2,16.86,52.29,93.55
2017-08-23,1286.65,16.85,52.31,93.15
2017-08-24,1289.0,16.91,51.73,93.28
2017-08-25,1285.3,16.84,51.87,92.74
2017-08-28,1285.3,16.98,51.87,92.21
2017-08-29,1318.65,17.36,51.64,92.25
2017-08-30,1308.5,17.28,51.91,92.88
2017-08-31,1311.75,17.22,52.69,92.67
2017-09-01,1320.4,17.41,53.15,92.81
2017-09-04,1333.1,17.71,52.6,92.64
2017-09-05,1335.55,17.74,53.63,92.25
2017-09-06,1337.85,17.76,54.48,92.29
2017-09-07,1343.5,17.71,54.16,91.66
2017-09-08,1346.25,18.01,54.55,91.35
2017-09-11,1334.2,17.71,54.2,91.9
2017-09-12,1326.5,17.63,55.06,91.88
2017-09-13,1327.55,17.75,55.52,92.52
2017-09-14,1324.55,17.59,56.76,92.12
2017-09-15,1322.85,17.66,56.18,91.87
2017-09-18,1312.1,17.44,55.5,92.05
2017-09-19,1309.6,17.04,56.58,91.79
2017-09-20,1311.3,17.17,57.2,92.51
2017-09-21,1292.1,16.92,57.73,92.19
2017-09-22,1294.8,16.89,58.16,92.17
2017-09-25,1293.3,16.8,59.42,92.65
2017-09-26,1300.05,17.02,59.77,92.97
2017-09-27,1282.55,16.71,58.74,93.36
2017-09-28,1283.35,16.61,58.8,93.08
2017-09-29,1283.1,16.71,57.02,93.08
2017-10-02,1273.7,16.47,55.67,93.56
2017-10-03,1271.25,16.44,56.12,93.57
2017-10-04,1274.25,16.59,56.0,93.46
2017-10-05,1274.5,16.47,57.09,93.96
2017-10-06,1261.8,16.48,55.5,93.8
2017-10-09,1278.75,16.76,55.29,93.67
2017-10-10,1291.4,16.89,56.62,93.29
2017-10-11,1289.25,17.01,56.13,93.02
2017-10-12,1290.25,17.07,56.13,93.06
2017-10-13,1299.6,17.13,56.86,93.09
2017-10-16,1303.3,17.25,57.49,93.31
2017-10-17,1284.75,17.06,57.63,93.51
2017-10-18,1280.2,16.9,58.05,93.36
2017-10-19,1286.4,16.86,57.82,93.16
2017-10-20,1281.2,17.04,57.89,93.7
2017-10-23,1274.9,16.84,57.69,93.94
2017-10-24,1276.45,16.97,57.84,93.77
2017-10-25,1275.0,16.77,58.45,93.71
2017-10-26,1273.75,16.85,58.75,94.61
2017-10-27,1266.45,16.62,60.15,94.92
2017-10-30,1272.0,16.63,60.65,94.56
2017-10-31,1270.15,16.72,61.35,94.55
2017-11-01,1277.05,16.63,60.98,94.81
2017-11-02,1279.2,17.01,60.79,94.69
2017-11-03,1267.2,17.0,61.42,94.94
2017-11-06,1270.9,16.74,64.27,94.76
2017-11-07,1275.6,17.01,64.36,94.91
2017-11-08,1284.0,16.89,63.96,94.87
2017-11-09,1284.8,16.94,64.49,94.44
2017-11-10,1284.3,16.88,64.35,94.39
2017-11-13,1277.95,16.78,62.94,94.49
2017-11-14,1274.6,16.87,60.91,93.83
2017-11-15,1282.2,16.92,61.25,93.81
2017-11-16,1280.0,16.87,61.18,93.93
2017-11-17,1284.35,16.96,61.34,93.66
2017-11-20,1286.2,17.07,61.34,94.08
2017-11-21,1283.3,16.83,62.28,93.95
2017-11-22,1286.95,16.85,62.92,93.22
2017-11-23,1290.35,16.96,63.27,93.22
2017-11-24,1290.5,16.99,63.58,92.78
2017-11-27,1294.9,16.91,63.25,92.9
2017-11-28,1291.85,16.9,63.56,93.27
2017-11-29,1283.85,16.75,63.74,93.16
2017-11-30,1280.2,16.42,63.53,93.05
2017-12-01,1275.5,16.31,64.57,92.89
2017-12-04,1273.45,16.24,63.45,93.19
2017-12-05,1266.3,16.2,63.45,93.38
2017-12-06,1263.7,15.97,62.25,93.61
2017-12-07,1255.0,15.83,62.37,93.8
2017-12-08,1250.65,15.64,63.86,93.9
2017-12-11,1247.15,15.7,65.62,93.87
2017-12-12,1240.9,15.63,64.96,94.1
2017-12-13,1242.65,15.59,63.66,93.43
2017-12-14,1251.0,15.93,63.72,93.49
2017-12-15,1254.6,15.77,63.81,93.93
2017-12-18,1260.6,15.91,64.45,93.69
2017-12-19,1260.35,16.0,63.69,93.44
2017-12-20,1264.55,15.99,64.43,93.31
2017-12-21,1264.55,16.05,64.64,93.28
2017-12-22,1264.55,16.01,64.61,93.35
2017-12-25,1264.55,16.01,64.61,93.35
2017-12-26,1264.55,16.27,64.61,93.26
2017-12-27,1279.4,16.39,66.03,93.03
2017-12-28,1291.0,16.58,66.8,92.6
2017-12-29,1291.0,16.71,66.73,92.12
2017-12-31,1291.0,16.71,66.73,92.28
2018-01-01,1291.0,16.71,66.73,92.25
2018-01-02,1312.05,16.88,66.65,91.87
2018-01-03,1314.9,16.99,67.85,92.16
2018-01-04,1314.5,16.93,68.73,91.85
2018-01-05,1317.15,17.06,68.01,91.95
2018-01-08,1319.95,17.06,68.48,92.36
2018-01-09,1311.0,16.97,69.08,92.53
2018-01-10,1319.75,16.82,69.79,92.33
2018-01-11,1323.05,16.88,70.36,91.85
2018-01-12,1326.8,16.93,69.64,90.97
2018-01-15,1339.25,17.17,70.31,90.97
2018-01-16,1333.85,17.19,69.4,90.39
2018-01-17,1335.65,17.06,69.19,90.54
2018-01-18,1332.2,16.9,69.48,90.5
2018-01-19,1334.95,16.9,68.56,90.57
2018-01-22,1332.6,16.88,69.32,90.4
2018-01-23,1333.4,16.91,69.81,90.12
2018-01-24,1353.7,16.92,69.91,89.21
2018-01-25,1354.95,17.45,71.08,89.39
2018-01-26,1353.15,17.28,70.08,89.07
2018-01-29,1343.85,17.27,68.41,89.31
2018-01-30,1344.9,17.01,67.78,89.16
2018-01-31,1345.05,17.04,67.78,89.13
2018-02-01,1341.35,17.16,68.6,88.67
2018-02-02,1331.15,17.08,67.45,89.19
2018-02-05,1333.6,16.57,67.69,89.55
2018-02-06,1331.4,16.72,66.75,89.58
2018-02-07,1324.65,16.59,65.74,90.25
2018-02-08,1315.45,16.2,64.26,90.23
2018-02-09,1314.1,16.28,63.04,90.44
2018-02-12,1322.3,16.31,62.2,90.21
2018-02-13,1325.35,16.46,61.94,89.7
2018-02-14,1336.25,16.5,62.29,89.12
2018-02-15,1352.45,16.79,62.86,88.59
2018-02-16,1352.1,16.76,64.3,89.1
2018-02-19,1346.6,16.55,64.95,89.1
2018-02-20,1339.85,16.45,64.68,89.72
2018-02-21,1330.5,16.3,64.81,90.0
2018-02-22,1328.35,16.34,66.12,89.74
2018-02-23,1327.95,16.46,67.04,89.88
2018-02-26,1333.5,16.52,67.96,89.85
2018-02-27,1325.75,16.52,67.59,90.36
2018-02-28,1317.85,16.28,66.08,90.61
2018-03-01,1307.75,16.24,64.23,90.32
2018-03-02,1322.3,16.32,64.26,89.94
2018-03-05,1320.4,16.43,65.78,90.08
2018-03-06,1331.4,16.31,65.67,89.62
2018-03-07,1329.4,16.59,65.09,89.64
2018-03-08,1321.0,16.39,63.87,90.18
2018-03-09,1320.6,16.32,65.19,90.09
2018-03-12,1319.15,16.44,64.53,89.89
2018-03-13,1322.75,16.39,64.2,89.66
2018-03-14,1323.55,16.47,63.61,89.7
2018-03-15,1318.75,16.42,63.67,90.14
2018-03-16,1310.1,16.29,64.68,90.23
2018-03-19,1312.4,16.15,64.82,89.77
2018-03-20,1311.0,16.19,66.0,90.37
2018-03-21,1321.35,16.12,68.15,89.78
2018-03-22,1329.15,16.42,68.98,89.86
2018-03-23,1346.6,16.38,69.03,89.48
2018-03-26,1352.4,16.46,68.81,89.03
2018-03-27,1341.45,16.59,68.63,89.33
2018-03-28,1332.45,16.39,68.13,90.06
2018-03-29,1323.85,16.17,69.02,90.15
2018-03-30,1323.85,16.2,69.02,89.97
2018-04-02,1323.85,16.31,69.02,90.05
2018-04-03,1333.45,16.45,69.02,90.2
2018-04-04,1337.3,16.32,66.04,90.14
2018-04-05,1327.7,16.15,66.54,90.46
2018-04-06,1331.2,16.25,66.51,90.11
2018-04-09,1331.95,16.27,68.19,89.84
2018-04-10,1338.95,16.35,70.67,89.59
2018-04-11,1350.75,16.44,72.74,89.57
2018-04-12,1341.35,16.52,71.44,89.75
2018-04-13,1343.7,16.38,73.18,89.8
2018-04-16,1349.35,16.5,72.05,89.42
2018-04-17,1342.1,16.56,71.71,89.52
2018-04-18,1351.45,16.64,73.73,89.62
2018-04-19,1348.6,17.08,74.85,89.94
2018-04-20,1336.75,17.06,74.62,90.32
2018-04-23,1324.3,16.94,74.54,90.95
2018-04-24,1328.85,16.53,75.86,90.77
2018-04-25,1321.65,16.54,73.79,91.17
2018-04-26,1320.7,16.44,75.39,91.56
2018-04-27,1321.5,16.39,75.33,91.54
2018-04-30,1313.2,16.34,75.92,91.84
2018-05-01,1307.1,16.16,74.85,92.45
2018-05-02,1304.2,16.15,73.14,92.51
2018-05-03,1315.05,16.29,73.45,92.41
2018-05-04,1309.4,16.31,74.75,92.57
2018-05-07,1309.4,16.39,74.75,92.75
2018-05-08,1306.6,16.35,74.16,93.12
2018-05-09,1313.85,16.3,77.6,93.04
2018-05-10,1318.8,16.39,77.59,92.65
2018-05-11,1324.35,16.58,77.37,92.54
2018-05-14,1319.85,16.59,78.17,92.59
2018-05-15,1295.0,16.38,78.94,93.22
2018-05-16,1291.25,16.17,78.19,93.39
2018-05-17,1289.5,16.25,80.09,93.47
2018-05-18,1288.3,16.3,78.38,93.64
2018-05-21,1288.35,16.24,78.34,93.68
2018-05-22,1293.05,16.37,80.42,93.61
2018-05-23,1289.0,16.41,78.69,94.0
2018-05-24,1304.85,16.33,78.9,93.76
2018-05-25,1303.5,16.5,76.6,94.19
2018-05-28,1303.5,16.35,76.6,94.19
2018-05-29,1295.5,16.33,74.51,94.83
2018-05-30,1300.7,16.25,75.89,94.15
2018-05-31,1305.35,16.4,76.45,93.98
2018-06-01,1294.6,16.3,74.54,94.19
2018-06-04,1295.45,16.28,73.41,94.02
2018-06-05,1292.05,16.29,72.91,93.9
2018-06-06,1300.1,16.4,73.23,93.66
2018-06-07,1297.25,16.54,75.23,93.4
2018-06-08,1298.25,16.56,75.11,93.55
2018-06-11,1299.6,16.71,74.58,93.58
2018-06-12,1298.65,16.75,74.86,93.8
2018-06-13,1296.15,16.7,75.07,93.71
2018-06-14,1302.75,16.89,74.77,94.77
2018-06-15,1285.25,17.04,72.02,94.79
2018-06-18,1281.55,16.42,74.87,94.8
2018-06-19,1276.15,16.36,74.92,95.08
2018-06-20,1274.2,16.18,74.25,95.06
2018-06-21,1266.15,16.14,72.87,94.74
2018-06-22,1269.15,16.22,73.67,94.52
2018-06-25,1268.7,16.26,72.82,94.28
2018-06-26,1260.3,16.17,73.58,94.66
2018-06-27,1254.6,16.09,76.09,95.27
2018-06-28,1251.55,15.97,76.26,95.39
2018-06-29,1250.45,15.91,77.44,94.64
2018-07-02,1247.8,15.9,76.71,95.03
2018-07-03,1251.75,15.73,75.87,94.67
2018-07-04,1255.65,15.95,76.99,94.67
2018-07-05,1255.5,15.92,77.09,94.47
2018-07-06,1255.35,15.9,74.98,94.04
2018-07-09,1262.05,15.97,77.08,94.08
2018-07-10,1254.0,15.98,77.8,94.15
2018-07-11,1251.4,15.83,75.35,94.72
2018-07-12,1245.9,15.69,72.11,94.81
2018-07-13,1241.7,15.8,74.11,94.75
2018-07-16,1241.1,15.69,71.03,94.51
2018-07-17,1232.8,15.68,70.87,94.94
2018-07-18,1224.5,15.42,70.52,95.08
2018-07-19,1217.55,15.34,71.94,95.15
2018-07-20,1228.75,15.19,71.99,94.45
2018-07-23,1224.95,15.37,73.45,94.67
2018-07-24,1228.35,15.25,73.53,94.61
2018-07-25,1231.5,15.35,73.67,94.36
2018-07-26,1228.25,15.46,74.51,94.75
2018-07-27,1223.95,15.28,74.84,94.67
2018-07-30,1223.8,15.31,74.99,94.32
2018-07-31,1220.95,15.34,74.16,94.49
2018-08-01,1219.0,15.35,72.28,94.62
2018-08-02,1215.45,15.29,72.95,95.16
2018-08-03,1216.3,15.16,72.48,95.14
2018-08-06,1209.65,15.3,72.51,95.36
2018-08-07,1212.35,15.24,72.31,95.22
2018-08-08,1209.55,15.27,70.71,95.05
2018-08-09,1214.35,15.3,70.55,95.5
2018-08-10,1214.4,15.27,71.0,96.36
2018-08-13,1200.35,15.15,70.62,96.39
2018-08-14,1197.0,14.91,70.77,96.73
2018-08-15,1182.0,14.84,68.38,96.7
2018-08-16,1180.4,14.35,69.21,96.64
2018-08-17,1178.4,14.54,70.14,96.1
2018-08-20,1184.35,14.65,71.11,95.9
2018-08-21,1190.95,14.67,71.65,95.26
2018-08-22,1196.65,14.64,72.96,95.15
2018-08-23,1192.35,14.52,73.73,95.67
2018-08-24,1197.7,14.42,74.41,95.15
2018-08-27,1197.7,14.71,74.41,94.78
2018-08-28,1212.25,14.76,75.91,94.72
2018-08-29,1204.2,14.6,76.07,94.6
2018-08-30,1197.3,14.56,77.05,94.72
2018-08-31,1202.45,14.47,76.94,95.14
2018-09-03,1200.05,14.36,77.81,95.14
2018-09-04,1190.85,14.31,77.51,95.44
2018-09-05,1196.7,14.02,76.68,95.18
2018-09-06,1205.15,14.08,75.67,95.02
2018-09-07,1198.9,14.03,75.55,95.36
2018-09-10,1196.6,14.01,76.77,95.15
2018-09-11,1189.85,14.04,78.22,95.25
2018-09-12,1195.6,13.99,80.02,94.8
2018-09-13,1209.8,14.11,77.66,94.52
2018-09-14,1201.95,14.09,77.87,94.93
2018-09-17,1201.9,13.97,78.22,94.5
2018-09-18,1200.2,14.0,79.25,94.64
2018-09-19,1203.3,14.05,79.43,94.54
2018-09-20,1208.35,14.15,79.03,93.91
2018-09-21,1198.7,14.23,78.9,94.22
2018-09-24,1202.75,14.23,80.89,94.19
2018-09-25,1201.9,14.13,82.21,94.13
2018-09-26,1194.25,14.34,81.87,94.19
2018-09-27,1185.4,14.29,81.54,94.89
2018-09-28,1187.25,14.16,82.72,95.13
2018-10-01,1189.35,14.48,84.94,95.3
2018-10-02,1204.7,14.42,85.63,95.51
2018-10-03,1201.2,14.63,85.45,95.76
2018-10-04,1203.45,14.48,86.07,95.75
2018-10-05,1203.8,14.45,85.12,95.62
2018-10-08,1186.95,14.39,84.22,95.76
2018-10-09,1185.55,14.28,85.16,95.67
2018-10-10,1188.6,14.25,83.82,95.51
2018-10-11,1205.55,14.18,81.35,95.02
2018-10-12,1219.75,14.44,80.71,95.22
2018-10-15,1229.95,14.51,80.91,95.06
2018-10-16,1230.7,14.56,80.53,95.05
2018-10-17,1229.05,14.51,79.91,95.58
2018-10-18,1223.0,14.45,80.3,95.9
2018-10-19,1227.85,14.48,80.38,95.71
2018-10-22,1222.3,14.52,80.45,96.01
2018-10-23,1235.95,14.47,78.67,95.96
2018-10-24,1230.55,14.65,77.34,96.43
2018-10-25,1230.8,14.6,77.3,96.68
2018-10-26,1233.85,14.51,77.4,96.36
2018-10-29,1230.8,14.54,77.56,96.58
2018-10-30,1225.4,14.35,75.68,97.01
2018-10-31,1214.95,14.28,74.84,97.13
2018-11-01,1231.15,14.2,71.25,96.28
2018-11-02,1232.1,14.6,71.11,96.54
2018-11-05,1232.25,14.58,72.68,96.28
2018-11-06,1231.6,14.52,70.64,96.32
2018-11-07,1229.95,14.43,70.1,96.0
2018-11-08,1224.15,14.42,69.29,96.72
2018-11-09,1211.4,14.26,69.01,96.91
2018-11-12,1205.55,14.06,69.81,97.54
2018-11-13,1202.1,13.93,65.45,97.3
2018-11-14,1203.25,13.87,64.88,96.8
2018-11-15,1211.85,14.02,65.61,96.93
2018-11-16,1222.4,14.17,65.29,96.47
2018-11-19,1221.6,14.26,64.14,96.19
2018-11-20,1223.0,14.26,61.5,96.84
2018-11-21,1226.1,14.2,61.65,96.71
2018-11-22,1227.05,14.36,61.11,96.71
2018-11-23,1223.65,14.32,57.69,96.92
2018-11-26,1223.4,14.2,59.7,97.07
2018-11-27,1221.2,14.1,59.58,97.37
2018-11-28,1213.25,14.03,57.97,96.79
2018-11-29,1226.25,14.22,58.29,96.78
2018-11-30,1217.55,14.18,57.71,97.27
2018-12-03,1230.3,14.19,60.17,97.04
2018-12-04,1240.3,14.31,61.22,96.97
2018-12-05,1235.9,14.34,61.4,97.07
2018-12-06,1242.55,14.33,57.83,96.81
2018-12-07,1243.3,14.34,61.71,96.51
2018-12-10,1245.35,14.46,60.29,97.22
2018-12-11,1245.3,14.42,59.73,97.39
2018-12-12,1245.75,14.45,59.94,97.04
2018-12-13,1242.75,14.62,59.03,97.06
2018-12-14,1235.35,14.56,58.56,97.44
2018-12-17,1241.65,14.45,57.59,97.1
2018-12-18,1246.3,14.54,55.26,97.1
2018-12-19,1255.0,14.53,55.6,97.03
2018-12-20,1259.75,14.47,52.84,96.28
2018-12-21,1258.15,14.62,51.93,96.96
2018-12-24,1258.15,14.58,51.93,96.55
2018-12-25,1258.15,14.61,51.93,96.55
2018-12-26,1258.15,14.68,51.93,97.05
2018-12-27,1268.0,14.89,51.49,96.48
2018-12-28,1279.0,15.14,50.57,96.4
2018-12-31,1279.0,15.26,50.57,96.17
2019-01-01,1279.0,15.32,50.57,96.17
2019-01-02,1282.9,15.28,54.06,96.82
2019-01-03,1290.45,15.44,53.23,96.31
2019-01-04,1279.9,15.66,55.64,96.18
2019-01-07,1292.2,15.64,57.1,95.67
2019-01-08,1286.45,15.46,56.91,95.9
2019-01-09,1288.6,15.51,59.46,95.22
2019-01-10,1291.9,15.6,60.47,95.54
